study_id,experiment,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,condition,proximity_in_seconds,composite_index_in_seconds,begging_in_seconds,time_in_seconds
amici2012aversion,2,food_distribution,2005,11,9,unyoro,8,m,focal_participant,jahaga,12,f,partner,chimpanzee,unyoro_jahaga,baseline_3,41,0.0,0,41.0
amici2012aversion,2,food_distribution,2005,11,6,unyoro,8,m,focal_participant,jahaga,12,f,partner,chimpanzee,unyoro_jahaga,equal,91,3.0,0,91.0
amici2012aversion,2,food_distribution,2005,11,5,unyoro,8,m,focal_participant,jahaga,12,f,partner,chimpanzee,unyoro_jahaga,unequal,92,1.0,0,92.0
amici2012aversion,2,food_distribution,2005,11,9,unyoro,8,m,focal_participant,jahaga,12,f,partner,chimpanzee,unyoro_jahaga,unequal-part_1,35,0.0,0,35.0
amici2012aversion,2,food_distribution,2005,11,9,unyoro,8,m,focal_participant,jahaga,12,f,partner,chimpanzee,unyoro_jahaga,unequal-part_2,34,0.0,0,34.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,baseline_1,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,baseline_2,71,0.0,0,71.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,baseline_2,137,0.0,0,137.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,equal,127,0.0,0,127.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,unequal,125,0.0,0,125.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,unequal-part_1,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,gorgo,23,m,partner,gorilla,bebe_gorgo,unequal-part_2,,,,0.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,baseline_1,111,0.0,0,111.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,baseline_2,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,baseline_2,75,0.0,0,75.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,equal,142,0.0,0,142.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,unequal,156,0.0,0,156.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,unequal-part_1,65,0.0,0,65.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,n’diki,26,f,partner,gorilla,bebe_n’diki,unequal-part_2,74,0.0,0,74.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,baseline_1,90,0.0,0,90.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,baseline_2,68,0.0,0,71.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,baseline_2,77,0.0,0,77.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,equal,167,0.0,0,167.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,unequal,220,0.0,0,220.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,unequal-part_1,66,0.0,1,66.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,bebe_ruby_b'windi,unequal-part_2,64,0.0,0,64.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,baseline_1,67,0.0,0,67.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,baseline_2,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,baseline_2,74,0.0,0,74.0
amici2012aversion,2,food_distribution,2005,1,19,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,equal,173,0.0,0,173.0
amici2012aversion,2,food_distribution,2005,1,17,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,unequal,116,0.0,25,116.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,unequal-part_1,62,0.0,0,62.0
amici2012aversion,2,food_distribution,2005,1,22,bebe,25,f,focal_participant,viringika,9,f,partner,gorilla,bebe_viringika,unequal-part_2,78,0.0,0,78.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,baseline_1,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,baseline_2,0,0.0,0,137.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,baseline_2,71,0.0,0,71.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,equal,127,0.0,0,127.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,unequal,125,9.0, ,125.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,unequal-part_1, ,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,bebe,25,f,partner,gorilla,gorgo_bebe,unequal-part_2, ,,,0.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,baseline_1,56,0.0,0,56.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,baseline_2,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,baseline_2,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,equal,142,0.0,0,142.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,unequal,135,13.0,0,135.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,unequal-part_1,60,0.0,0,60.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,n’diki,26,f,partner,gorilla,gorgo_n’diki,unequal-part_2,63,0.0,0,63.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,baseline_1,65,9.0,0,65.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,baseline_2,0,0.0,0,137.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,baseline_2,78,0.0,0,78.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,equal,122,0.0,0,122.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,unequal,106,0.0,0,106.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,unequal-part_1,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,ruby_b'windi,7,f,partner,gorilla,gorgo_ruby_b'windi,unequal-part_2,,,,0.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,baseline_1,0,0.0,0,270.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,baseline_2,0,0.0,0,120.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,baseline_2,0,0.0,0,138.0
amici2012aversion,2,food_distribution,2005,1,19,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,equal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,17,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,unequal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,unequal-part_1,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,gorgo,23,m,focal_participant,viringika,9,f,partner,gorilla,gorgo_viringika,unequal-part_2,,,,0.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,baseline_1,76,3.0,2,111.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,baseline_2,68,4.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,baseline_2,75,0.0,0,75.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,equal,142,4.0,0,142.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,unequal,156,0.0,0,156.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,unequal-part_1,65,0.0,1,65.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,bebe,25,f,partner,gorilla,n’diki_bebe,unequal-part_2,42,0.0,0,74.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,baseline_1,56,0.0, ,56.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,baseline_2,68,0.0,3,68.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,baseline_2,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,equal,140,7.0,1,142.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,unequal,135,0.0,2,135.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,unequal-part_1,60,0.0,2,60.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,gorgo,23,m,partner,gorilla,n’diki_gorgo,unequal-part_2,63,0.0,0,63.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,baseline_1,140,0.0,0,140.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,baseline_2,53,1.0,0,53.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,baseline_2,79,1.0,0,79.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,equal,159,0.0,0,171.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,unequal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,unequal-part_1,55,1.0,0,55.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,n’diki_ruby_b'windi,unequal-part_2,53,0.0,3,53.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,baseline_1,50,0.0,0,50.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,baseline_2,51,0.0,0,51.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,baseline_2,52,0.0,1,52.0
amici2012aversion,2,food_distribution,2005,1,17,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,equal,112,5.0,0,112.0
amici2012aversion,2,food_distribution,2005,1,19,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,unequal,117,6.0,0,122.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,unequal-part_1,55,0.0,0,55.0
amici2012aversion,2,food_distribution,2005,1,22,n’diki,26,f,focal_participant,viringika,9,f,partner,gorilla,n’diki_viringika,unequal-part_2,55,1.0,1,55.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,baseline_1,90,0.0,0,90.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,baseline_2,71,2.0,0,71.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,baseline_2,77,2.0,1,77.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,equal,167,14.0,0,167.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,unequal,220,7.0,0,220.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,unequal-part_1,66,1.0,0,66.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,bebe,25,f,partner,gorilla,ruby_b'windi_bebe,unequal-part_2,64,0.0,0,64.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,baseline_1,65,0.0,0,65.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,baseline_2,55,4.0,0,78.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,baseline_2,137,0.0,0,137.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,equal,118,0.0,0,122.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,unequal,106,0.0,0,106.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,unequal-part_1,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,gorgo,23,m,partner,gorilla,ruby_b'windi_gorgo,unequal-part_2,,,,0.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,baseline_1,0,0.0,0,140.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,baseline_2,53,0.0,0,53.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,baseline_2,79,0.0,0,79.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,equal,144,0.0,0,171.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,unequal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,unequal-part_1,55,0.0,0,55.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,n’diki,26,f,partner,gorilla,ruby_b'windi_n’diki,unequal-part_2,53,0.0,0,53.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,baseline_1,0,0.0,0,116.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,baseline_2,0,0.0,0,120.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,baseline_2,46,0.0,0,51.0
amici2012aversion,2,food_distribution,2005,1,17,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,equal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,19,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,unequal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,unequal-part_1,50,0.0,0,50.0
amici2012aversion,2,food_distribution,2005,1,22,ruby_b'windi,7,f,focal_participant,viringika,9,f,partner,gorilla,ruby_b'windi_viringika,unequal-part_2,53,0.0,0,53.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,baseline_1,67,0.0,0,67.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,baseline_2,68,0.0,0,68.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,baseline_2,74,0.0,0,74.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,equal,173,0.0,0,173.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,unequal,116,0.0,0,116.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,unequal-part_1,62,0.0,0,62.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,bebe,25,f,partner,gorilla,viringika_bebe,unequal-part_2,78,4.0,2,78.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,baseline_1,270,0.0,0,270.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,baseline_2,120,0.0,0,120.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,baseline_2,138,0.0,0,138.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,equal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,unequal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,unequal-part_1,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,gorgo,23,m,partner,gorilla,viringika_gorgo,unequal-part_2,,,,0.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,baseline_1,50,0.0,0,50.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,baseline_2,51,0.0,0,51.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,baseline_2,52,1.0,0,52.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,equal,112,0.0,0,112.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,unequal,117,0.0,0,122.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,unequal-part_1,55,0.0,0,55.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,n’diki,26,f,partner,gorilla,viringika_n’diki,unequal-part_2,55,2.0,0,55.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,baseline_1,116,0.0,0,116.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,baseline_2,51,2.0,0,51.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,baseline_2,120,0.0,0,120.0
amici2012aversion,2,food_distribution,2005,1,17,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,equal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,19,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,unequal,,,,0.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,unequal-part_1,50,0.0,0,50.0
amici2012aversion,2,food_distribution,2005,1,22,viringika,9,f,focal_participant,ruby_b'windi,7,f,partner,gorilla,viringika_ruby_b'windi,unequal-part_2,53,0.0,0,53.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,dokana,15,f,partner,orangutan,bimbo_dokana,baseline_1,47,0.0,0,47.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,dokana,15,f,partner,orangutan,bimbo_dokana,baseline_2,50,0.0,0,50.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,dokana,16,f,partner,orangutan,bimbo_dokana,baseline_3,36,0.0,0,36.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,dokana,15,f,partner,orangutan,bimbo_dokana,equal,90,0.0,0,90.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,dokana,15,f,partner,orangutan,bimbo_dokana,unequal,80,0.0,0,80.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,dokana,16,f,partner,orangutan,bimbo_dokana,unequal-part_1,38,0.0,0,38.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,dokana,16,f,partner,orangutan,bimbo_dokana,unequal-part_2,42,0.0,0,42.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,baseline_1,49,0.0,0,49.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,baseline_2,41,0.0,0,41.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,baseline_3,40,3.0,0,40.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,equal,88,0.0,0,88.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,unequal,111,2.0,0,111.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,unequal-part_1,43,2.0,0,43.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,dunja,31,f,partner,orangutan,bimbo_dunja,unequal-part_2,42,1.0,0,42.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,baseline_1,49,0.0,0,49.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,baseline_2,45,0.0,0,45.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,baseline_3,41,0.0,0,41.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,equal,98,0.0,0,98.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,unequal,111,0.0,0,111.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,unequal-part_1,42,0.0,0,42.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,padana,7,f,partner,orangutan,bimbo_padana,unequal-part_2,37,0.0,0,37.0
